Rosandre	Nc	rosandre
sert	Vvc	servir
plus	Rg	plus
maintenant	Rg	maintenant
qu'	Cs	que
à	S	à
me	Pp	je
faire	Vvn	faire
mourir	Vvn	mourir
:	Fw	:
Il	Pp	il
augmente	Vvc	augmenter
ma	Ds	mon
peine	Nc	peine
,	Fw	,
et	Cc	et
reste	Vvc	rester
sans	S	sans
réponse	Nc	réponse
;	Fw	;
Et	Vvc	et
c'	Pd	ce
est	Vuc	être
dans	S	dans
ce	Dd	ce
malheur	Nc	malheur
pourquoi	Pt	pourquoi
je	Pp	je
le	Pp	il
prononce	Vvc	prononcer
;	Fw	;
Afin	Nc	afin
que	Cs	que
ma	Ds	mon
douleur	Nc	douleur
,	Fw	,
en	S	en
s'	Pp	se
accroissant	Ga	accroître
toujours	Rg	toujours
,	Fw	,
Puisse	Vvc	pouvoir
trouver	Vvn	trouver
son	Ds	son
terme	Nc	terme
en	S	en
celui	Pd	celui
de	S	de
mes	Ds	mon
jours	Nc	jour
.	Fs	.
Bélise	Vvc	bélise
;	Fw	;
impitoyable	Ag	impitoyable
;	Fw	;
encore	Rg	encore
un	Dn	un
coup	Nc	coup
;	Fw	;
Bélise	Vvc	bélise
;	Fw	;
Hé	Vvc	hé
!	Fs	!
réponds	Vvc	répondre
à	S	à
ma	Ds	mon
voix	Nc	voix
;	Fw	;
dis	Vvc	dire
moi	Pp	je
ton	Ds	ton
entreprise	Nc	entreprise
;	Fw	;
S'	Vvc	s'
il	Pp	il
est	Vuc	être
vrai	Ag	vrai
que	Cs	que
ton	Ds	ton
coeur	Nc	cœur
,	Fw	,
m'	Pp	je
aimât	Vvc	aimer
jadis	Rg	jadis
si	Rg	si
bien	Rg	bien
;	Fw	;
Que	Vvc	que
je	Pp	je
sache	Vvc	savoir
ton	Ds	ton
sort	Nc	sort
,	Fw	,
en	S	en
finissant	Ga	finir
le	Da	le
mien	Ps	mien
.	Fs	.
Es	Vuc	être
tu	Pp	tu
sourde	Ag	sourd
à	S	à
mes	Ds	mon
cris	Nc	cri
?	Fs	?
Et	Cc	et
toi	Pp	tu
lâche	Vvc	lâcher
Doriste	Ag	doriste
,	Fw	,
Peux	Ag	peux
-tu	Vvc	-tu
bien	Rg	bien
me	Pp	je
savoir	Vvn	savoir
en	S	en
un	Dn	un
état	Nc	état
si	Rg	si
triste	Ag	triste
;	Fw	;
Peux	Ag	peux
-tu	Vvc	-tu
bien	Rg	bien
t'	Pp	tu
éloigner	Vvn	éloigner
;	Fw	;
peut	Vvc	pouvoir
-tu	Vvc	-tu
suivre	Vvn	suivre
ses	Ds	son
pas	Nc	pas
,	Fw	,
Ainsi	Vvc	ainsi
que	Cs	que
ses	Ds	son
desseins	Nc	dessein
,	Fw	,
et	Cc	et
ne	Rp	ne
m'	Pp	je
avertir	Vvn	avertir
pas	Rg	pas
?	Fs	?
Ha	Rg	ha
traître	Ag	traître
!	Fs	!
après	S	après
le	Da	le
mal	Nc	mal
où	Pr	où
mon	Ds	mon
âme	Nc	âme
est	Vuc	être
réduite	Ge	réduire
,	Fw	,
Rien	Vvc	rien
ne	Rp	ne
te	Pp	tu
peut	Vvc	pouvoir
sauver	Vvn	sauver
,	Fw	,
que	Cs	que
ma	Ds	mon
mort	Nc	mort
,	Fw	,
et	Cc	et
ta	Ds	ton
fuite	Nc	fuite
.	Fs	.
Ma	Ds	mon
perte	Nc	perte
est	Vuc	être
ton	Ds	ton
salut	Nc	salut
,	Fw	,
infidèle	Ag	infidèle
,	Fw	,
pervers	Ag	pervers
;	Fw	;
Car	Nc	car
je	Pp	je
t'	Pp	tu
irai	Vvc	aller
punir	Vvn	punir
au	S+Da	à+le
bout	Nc	bout
de	S	de
l'	Da	le
Univers	Nc	univers
.	Fs	.
Destin	Nc	destin
,	Fw	,
Maîtresse	Vvc	maîtresse
,	Fw	,
Amis	Nc	ami
,	Fw	,
enfin	Rg	enfin
tout	Rg	tout
m'	Pp	je
abandonne	Vvc	abandonner
:	Fw	:
Belle	Ag	beau
ingrate	Ag	ingrat
,	Fw	,
va-t'en	Nc	va-t'en
;	Fw	;
mon	Ds	mon
coeur	Nc	cœur
te	Pp	tu
le	Pp	il
pardonne	Vvc	pardonner
;	Fw	;
Adorable	Ag	adorable
parjure	Nc	parjure
;	Fw	;
aimable	Ag	aimable
esprit	Nc	esprit
léger	Ag	léger
;	Fw	;
Juge	Vvc	juger
après	S	après
mon	Ds	mon
trépas	Nc	trépas
,	Fw	,
si	Cs	si
tu	Pp	tu
devais	Vvc	devoir
changer	Vvn	changer
.	Fs	.
Ô	Vvc	ô
crainte	Nc	crainte
criminelle	Ag	criminel
,	Fw	,
autant	Rg	autant
comme	Cs	comme
importune	Ag	importun
;	Fw	;
Bélise	Vvc	bélise
est	Vuc	être
innocente	Ag	innocent
;	Fw	;
et	Cc	et
non	Rg	non
pas	Rg	pas
la	Da	le
fortune	Nc	fortune
;	Fw	;
Elle	Vvc	elle
n'	Rp	ne
a	Vuc	avoir
point	Rg	point
de	S	de
tort	Nc	tort
;	Fw	;
je	Pp	je
le	Pp	il
vois	Vvc	voir
clairement	Rg	clairement
;	Fw	;
L'	Vvc	l'
excès	Nc	excès
du	S+Da	de+le
déplaisir	Nc	déplaisir
m'	Pp	je
ôte	Vvc	ôter
le	Da	le
jugement	Nc	jugement
:	Fw	:
Si	Cs	si
le	Da	le
Ciel	Nc	ciel
oit	Vuc	avoir
les	Da	le
voeux	Nc	vœu
,	Fw	,
poussez	Vvc	pousser
pour	S	pour
l'	Da	le
amour	Nc	amour
d'	S	de
elle	Pp	il
,	Fw	,
Elle	Vvc	elle
vivra	Vvc	vivre
constante	Ag	constant
,	Fw	,
et	Cc	et
je	Pp	je
mourrai	Vvc	mourir
fidèle	Ag	fidèle
;	Fw	;
Et	Vvc	et
je	Pp	je
l'	Pp	il
ose	Vvc	oser
espérer	Vvn	espérer
;	Fw	;
son	Ds	son
extrême	Ag	extrême
vertu	Nc	vertu
Relève	Vvc	relève
avant	S	avant
ma	Ds	mon
mort	Nc	mort
,	Fw	,
mon	Ds	mon
courage	Nc	courage
abattu	Ge	abattre
.	Fs	.
Mon	Ds	mon
frère	Nc	frère
,	Fw	,
tout	Pi	tout
va	Vvc	aller
bien	Rg	bien
;	Fw	;
mes	Ds	mon
gens	Nc	gens|gent
viennent	Vvc	venir
d'	S	de
apprendre	Vvn	apprendre
,	Fw	,
Le	Vvc	le
chemin	Nc	chemin
qu'	Pr	que
elle	Pp	il
a	Vuc	avoir
pris	Ge	prendre
,	Fw	,
et	Cc	et
que	Cs	que
nous	Pp	nous
devons	Vvc	devoir
prendre	Vvn	prendre
.	Fs	.
Ô	Vvc	ô
Dieu	Nc	dieu
!	Fs	!
Puis	Vvc	pouvoir
-je	Vvc	-je
espérer	Vvn	espérer
l'	Da	le
honneur	Nc	honneur
de	S	de
la	Pp	il
revoir	Vvn	revoir
?	Fs	?
Mais	Cc	mais
de	S	de
quelles	Dt	quel
façon	Nc	façon
l'	Pp	il
avez	Vuc	avoir
vous	Pp	vous
pu	Ge	pouvoir
savoir	Vvn	savoir
?	Fs	?
Sur	S	sur
les	Da	le
courages	Nc	courage
bas	Rg	bas
l'	Da	le
argent	Nc	argent
peut	Vvc	pouvoir
tout	Rg	tout
sans	S	sans
doute	Nc	doute
:	Fw	:
Et	Cc	et
l'	Da	le
Hôte	Nc	hôte
en	S	en
recevant	Ga	recevoir
a	Vuc	avoir
découvert	Ge	découvrir
sa	Ds	son
route	Nc	route
;	Fw	;
Lui	Nc	lui
même	Ag	même
l'	Pp	il
a	Vuc	avoir
conduite	Nc	conduite
au	S+Da	à+le
chemin	Nc	chemin
de	S	de
Paris	Nc	pari
?	Fs	?
C'	Pd	ce
est	Vuc	être
à	S	à
nous	Pp	nous
de	S	de
la	Pp	il
suivre	Vvn	suivre
ayant	Ga	avoir
eu	Ge	avoir
cet	Dd	ce
avis	Nc	avis
.	Fs	.
Vous	Pp	vous
me	Pp	je
ressuscitez	Vvc	ressusciter
avec	S	avec
mon	Ds	mon
espérance	Nc	espérance
:	Fw	:
Tout	Pi	tout
ce	Pd	ce
qu'	Pr	que
il	Pp	il
vous	Pp	vous
a	Vuc	avoir
dit	Ge	dire
a	Vuc	avoir
beaucoup	Rg	beaucoup
d'	S	de
apparence	Nc	apparence
;	Fw	;
Retenu	Ge	retenir
prisonnier	Nc	prisonnier
vous	Pp	vous
ayant	Ga	avoir
rencontré	Ge	rencontrer
;	Fw	;
L'	Vvc	l'
ami	Nc	ami
que	Pr	que
je	Pp	je
cherchais	Vvc	chercher
ne	Rp	ne
s'	Pp	se
étant	Ga	être
pas	Rg	pas
montré	Ge	montrer
;	Fw	;
Absent	Vvc	absent
depuis	S	depuis
longtemps	Rg	longtemps
de	S	de
sa	Ds	son
ville	Nc	ville
natale	Ag	natal
;	Fw	;
Moi	Vvc	moi
privé	Ge	priver
de	S	de
secours	Nc	secours
en	S	en
cette	Dd	ce
heure	Nc	heure
fatale	Ag	fatal
;	Fw	;
Ne	Vvc	ne
pus	Vvc	pouvoir
pas	Rg	pas
avertir	Vvn	avertir
en	S	en
ce	Dd	ce
bois	Nc	bois
inconnu	Ag	inconnu
,	Fw	,
Bélise	Vvc	bélise
,	Fw	,
du	S+Da	de+le
malheur	Nc	malheur
qui	Pr	qui
m'	Pp	je
était	Vuc	être
advenu	Ge	advenir
.	Fs	.
De	S	de
sorte	Nc	sorte
que	Rg	que
restée	Ge	rester
,	Fw	,
et	Cc	et
seule	Ag	seul
,	Fw	,
et	Cc	et
sans	S	sans
nouvelles	Nc	nouveau|nouvelle
,	Fw	,
Doriste	Nc	doriste
conseillant	Ga	conseiller
cette	Dd	ce
Reine	Nc	reine|roi
des	S+Da	de+le|de+les
belles	Ag	beau
,	Fw	,
Aura	Vvc	aura
porté	Ge	porter
ses	Ds	son
pas	Nc	pas
où	Pr	où
nous	Pp	nous
devons	Vvc	devoir
aller	Vvn	aller
;	Fw	;
Ce	Vvc	ce
discours	Nc	discours
nous	Pp	nous
amuse	Vvc	amuser
,	Fw	,
et	Cc	et
j'	Pp	je
y	Pp	y
voudrais	Vvc	vouloir
voler	Vvn	voler
.	Fs	.
La	Da	le
scène	Nc	scène
rechange	Vvc	rechanger
.	Fs	.
Plus	Rg	plus
je	Pp	je
te	Pp	tu
vois	Vvc	voir
,	Fw	,
mon	Ds	mon
fils	Nc	fil|fils
,	Fw	,
et	Cc	et
plus	Rg	plus
en	S	en
ma	Ds	mon
pensée	Nc	pensée
,	Fw	,
Je	Vvc	je
retrace	Ge	retracer
en	S	en
portrait	Nc	portrait
ma	Ds	mon
jeunesse	Nc	jeunesse
passée	Ge	passer
.	Fs	.
J'	Pp	je
avais	Vuc	avoir
ainsi	Rg	ainsi
les	Da	le
yeux	Nc	œil
,	Fw	,
le	Da	le
front	Nc	front
,	Fw	,
l'	Da	le
air	Nc	air
,	Fw	,
et	Cc	et
le	Da	le
port	Nc	port
;	Fw	;
Et	Vvc	et
certes	Rg	certes
j'	Pp	je
y	Pp	y
remarque	Vvc	remarquer
un	Dn	un
merveilleux	Ag	merveilleux
rapport	Nc	rapport
.	Fs	.
Ce	Dd	ce
bon	Ag	bon
commencement	Nc	commencement
nous	Pp	nous
promet	Vvc	promettre
bonne	Ag	bon
issue	Nc	issue
.	Fs	.
Et	Cc	et
si	Cs	si
d'	S	de
un	Dn	un
faux	Ag	faux
espoir	Nc	espoir
mon	Ds	mon
âme	Nc	âme
n'	Rp	ne
est	Vuc	être
déçue	Ge	décevoir
,	Fw	,
Nous	Vvc	nous
aurons	Vuc	avoir
en	S	en
commun	Nc	commun
,	Fw	,
et	Cc	et
dedans	Rg	dedans
,	Fw	,
et	Cc	et
dehors	Rg	dehors
,	Fw	,
Les	Vvc	les
qualités	Nc	qualité
de	S	de
l'	Da	le
âme	Nc	âme
avec	S	avec
celles	Pd	celui
du	S+Da	de+le
corps	Nc	corps
.	Fs	.
Ce	Pd	ce
serait	Vuc	être
vanité	Nc	vanité
que	Cs	que
d'	S	de
y	Pp	y
vouloir	Vvn	vouloir
prétendre	Vvn	prétendre
;	Fw	;
Il	Vvc	il
ne	Rp	ne
faut	Vvc	faillir|falloir
que	Cs	que
vous	Pp	vous
voir	Vvn	voir
pour	S	pour
n'	Rp	ne
oser	Vvn	oser
l'	Da	le
entreprendre	Nc	entreprendre
;	Fw	;
Mais	Vvc	mais
toujours	Rg	toujours
dans	S	dans
l'	Da	le
esprit	Nc	esprit
j'	Pp	je
aurais	Vuc	avoir
assez	Rg	assez
d'	S	de
appas	Nc	appas
,	Fw	,
Si	Vvc	si
je	Pp	je
suivais	Vvc	suivre
de	S	de
loin	Rg	loin
la	Da	le
trace	Nc	trace|tracé
de	S	de
vos	Ds	votre
pas	Nc	pas
.	Fs	.
Exact	Ag	exact
imitateur	Nc	imitateur
d'	S	de
une	Dn	un
si	Rg	si
belle	Ag	beau
vie	Nc	vie
,	Fw	,
Je	Vvc	je
pourrais	Vvc	pouvoir
librement	Rg	librement
me	Pp	je
moquer	Vvn	moquer
de	S	de
l'	Da	le
envie	Nc	envie
;	Fw	;
Mais	Vvc	mais
en	S	en
la	Da	le
gloire	Nc	gloire
acquise	Ge	acquérir
en	S	en
ce	Dd	ce
noble	Ag	noble
métier	Nc	métier
,	Fw	,
Vous	Nc	vous
laisserez	Vvc	laisser
un	Dn	un
fils	Nc	fil|fils
,	Fw	,
et	Cc	et
non	Rg	non
un	Dn	un
héritier	Nc	héritier
.	Fs	.
Plus	Rg	plus
votre	Ds	votre
âme	Nc	âme
se	Pp	il
ferme	Vvc	fermer
,	Fw	,
et	Cc	et
tant	Rg	tant
plus	Rg	plus
elle	Pp	il
s'	Pp	se
ouvre	Vvc	ouvrer|ouvrir
:	Fw	:
Mais	Cc	mais
mon	Ds	mon
fils	Nc	fil|fils
,	Fw	,
il	Pp	il
est	Vuc	être
temps	Nc	temps
qu'	Cs	que
un	Dn	un
père	Nc	père
vous	Pp	vous
découvre	Vvc	découvrir
,	Fw	,
Le	Vvc	le
dessein	Nc	dessein
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
pris	Ge	prendre
pour	S	pour
votre	Ds	votre
avancement	Nc	avancement
;	Fw	;
Sans	Vvc	sans
doute	Vvc	douter
votre	Ds	votre
esprit	Nc	esprit
louera	Vvc	louer|lover
mon	Ds	mon
jugement	Nc	jugement
;	Fw	;
Dans	Vvc	dans
le	Da	le
choix	Nc	choix
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
fait	Ge	faire
d'	S	de
une	Dn	un
fille	Nc	fille
bien	Rg	bien
née	Ge	naître
,	Fw	,
Qui	Vvc	qui
s'	Cs	si
en	Pp	en
va	Vvc	aller
vous	Pp	vous
donner	Vvn	donner
un	Dn	un
heureux	Ag	heureux
hyménée	Nc	hyménée
.	Fs	.
En	S	en
mon	Ds	mon
âge	Nc	âge
,	Fw	,
l'	Da	le
hymen	Nc	hymen
ne	Rp	ne
fut	Vuc	être
jamais	Rg	jamais
bonheur	Nc	bonheur
:	Fw	:
Il	Pp	il
se	Pp	il
faut	Vvc	faillir|falloir
retirer	Vvn	retirer
étant	Ga	être
chargé	Ge	charger
d'	S	de
honneur	Nc	honneur
;	Fw	;
Mais	Vvc	mais
sans	S	sans
avoir	Vun	avoir
rien	Pi	rien
vu	Ge	voir
,	Fw	,
se	Pp	il
mettre	Vvn	mettre
au	S+Da	à+le
mariage	Nc	mariage
,	Fw	,
C'	Vvc	c'
est	Vuc	être
manquer	Nc	manquer
de	S	de
raison	Nc	raison
ainsi	Rg	ainsi
que	Cs	que
de	S	de
courage	Nc	courage
.	Fs	.
Monsieur	Nc	monsieur
,	Fw	,
permettez	Vvc	permettre
moi	Pp	je
de	S	de
chercher	Vvn	chercher
aux	S+Da	à+les
combats	Nc	combat
,	Fw	,
Ce	Vvc	ce
que	Cs	que
la	Da	le
peine	Nc	peine
donne	Vvc	donner
,	Fw	,
et	Cc	et
non	Rg	non
point	Rg	point
les	Da	le
ébats	Nc	ébat
.	Fs	.
La	Da	le
générosité	Nc	générosité
vous	Pp	vous
veut	Vvc	vouloir
faire	Vvn	faire
rebelle	Nc	rebelle
:	Fw	:
Mais	Cc	mais
vous	Pp	vous
me	Pp	je
combattrez	Vvc	combattre
secondé	Ge	seconder
d'	S	de
une	Dn	un
Belle	Nc	beau
,	Fw	,
Capable	Ag	capable
de	S	de
ranger	Vvn	ranger
un	Dn	un
coeur	Nc	cœur
à	S	à
la	Da	le
raison	Nc	raison
:	Fw	:
Doriste	Nc	doriste
qui	Pr	qui
vous	Pp	vous
suit	Vvc	suivre
en	Pp	en
sait	Vvc	savoir
bien	Rg	bien
la	Da	le
maison	Nc	maison
;	Fw	;
C'	Vvc	c'
est	Vuc	être
là	Rg	là
que	Cs	que
nous	Pp	nous
verrons	Vvc	voir
si	Cs	si
l'	Pp	il
on	Pp	on
s'	Pp	se
en	Pp	en
peut	Vvc	pouvoir
défendre	Vvn	défendre
;	Fw	;
Enseigne	Vvc	enseigner
lui	Pp	il
dans	S	dans
peu	Rg	peu
le	Da	le
logis	Nc	logis
de	S	de
Rosandre	Nc	rosandre
;	Fw	;
Afin	Nc	afin
qu'	Pr	que
il	Pp	il
vienne	Vvc	venir
voir	Vvn	voir
s'	Cs	si
il	Pp	il
pourra	Vvc	pouvoir
se	Pp	il
parer	Vvn	parer
,	Fw	,
Des	Vvc	des
coups	Nc	coup
d'	S	de
un	Dn	un
ennemi	Nc	ennemi
qui	Pr	qui
se	Pp	il
fait	Vvc	faire
adorer	Vvn	adorer
.	Fs	.
Fâcheux	Ag	fâcheux
déguisement	Nc	déguisement
;	Fw	;
invention	Nc	invention
fatale	Ag	fatal
;	Fw	;
Qui	Vvc	qui
pensant	Ga	penser
m'	Pp	je
en	Pp	en
tirer	Vvn	tirer
m'	Pp	je
engage	Vvc	engager
en	S	en
un	Dn	un
dédale	Nc	dédale
,	Fw	,
D'	Nc	d'
où	Pr	où
je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
sortir	Vvn	sortir
qu'	Cs	que
à	S	à
ma	Ds	mon
confusion	Nc	confusion
:	Fw	:
Le	Da	le
mauvais	Ag	mauvais
conseiller	Nc	conseiller
qu'	Pr	que
est	Vuc	être
notre	Ds	notre
passion	Nc	passion
!	Fs	!
Que	Cs	que
pour	S	pour
nous	Pp	nous
décevoir	Vvn	décevoir
elle	Pp	il
est	Vuc	être
toujours	Rg	toujours
subtile	Ag	subtil
!	Fs	!
Par	S	par
elle	Pp	il
nous	Pp	nous
croyons	Vvc	croire
l'	Da	le
impossible	Nc	impossible
facile	Ag	facile
!	Fs	!
Elle	Pp	il
est	Vuc	être
(	Fw	(
quand	Cs	quand
on	Pp	on
la	Pp	il
suit	Vvc	suivre
,	Fw	,
et	Cc	et
quand	Cs	quand
on	Pp	on
la	Pp	il
croit	Vvc	croire|croître
mieux	Rg	mieux
)	Fw	)
Un	Vvc	un
verre	Nc	verre
coloré	Ge	colorer
qui	Pr	qui
nous	Pp	nous
trompe	Vvc	tromper
les	Da	le
yeux	Nc	œil
:	Fw	:
Toutes	Di	tout
sortes	Nc	sorte
d'	S	de
objets	Nc	objet
en	Pp	en
prennent	Vvc	prendre
la	Da	le
teinture	Nc	teinture
;	Fw	;
Et	Vvc	et
nous	Pp	nous
ne	Rp	ne
voyons	Vvc	voir
rien	Pi	rien
en	S	en
sa	Ds	son
propre	Ag	propre
nature	Nc	nature
.	Fs	.
À	Vvc	à
travers	Nc	travers
ce	Dd	ce
cristal	Nc	cristal
,	Fw	,
si	Rg	si
plaisant	Ga	plaire
,	Fw	,
et	Cc	et
si	Rg	si
faux	Ag	faux
,	Fw	,
On	Vvc	on
prend	Vvc	prendre
pour	S	pour
des	Dn	un
beautés	Nc	beauté
des	S+Da	de+le|de+les
insignes	Nc	insigne
défauts	Nc	défaut
;	Fw	;
Miroir	Nc	miroir
flatteur	Ag	flatteur
,	Fw	,
Amour	Nc	amour
,	Fw	,
passion	Nc	passion
déréglée	Ge	dérégler
,	Fw	,
Me	Vvc	me
regardant	Ga	regarder
en	S	en
toi	Pp	tu
je	Pp	je
me	Pp	je
suis	Vuc	être
aveuglée	Ge	aveugler
;	Fw	;
Mais	Vvc	mais
quelque	Di	quelque
excès	Nc	excès
de	S	de
mal	Rg	mal
que	Cs	que
j'	Pp	je
en	Pp	en
puisse	Vvc	pouvoir
sentir	Vvn	sentir
,	Fw	,
Mon	Nc	mon
esprit	Nc	esprit
amoureux	Ag	amoureux
ne	Rp	ne
peut	Vvc	pouvoir
s'	Pp	se
en	S	en
repentir	Vvn	repentir
:	Fw	:
Doriste	Nc	doriste
,	Fw	,
pour	S	pour
ce	Dd	ce
mal	Nc	mal
,	Fw	,
n'	Rp	ne
as	Vuc	avoir
tu	Pp	tu
point	Rg	point
de	S	de
remède	Nc	remède
?	Fs	?
Rien	Pi	rien
qui	Pr	qui
vous	Pp	vous
soit	Vuc	être
utile	Ag	utile
,	Fw	,
et	Cc	et
rien	Pi	rien
du	S+Da	de+le
tout	Pi	tout
qui	Pr	qui
m'	Pp	je
aide	Vvc	aider
.	Fs	.
Plus	Rg	plus
je	Pp	je
tache	Vvc	tacher|tâcher
à	S	à
sortir	Vvn	sortir
,	Fw	,
et	Cc	et
plus	Rg	plus
mon	Ds	mon
jugement	Nc	jugement
,	Fw	,
S'	Vvc	s'
embarrasse	Vvc	embarrasser|embarrer
confus	Ag	confus
dans	S	dans
cet	Dd	ce
empêchement	Nc	empêchement
.	Fs	.
Marier	Vvn	marier
une	Dn	un
fille	Nc	fille
avec	S	avec
une	Dn	un
autre	Ag	autre
encore	Rg	encore
,	Fw	,
J'	Vvc	j'
aurais	Vuc	avoir
plutôt	Rg	plutôt
blanchi	Ge	blanchir
le	Da	le
visage	Nc	visage
d'	S	de
un	Dn	un
More	Nc	more
,	Fw	,
Que	Vvc	que
je	Pp	je
n'	Rp	ne
aurais	Vuc	avoir
trouvé	Ge	trouver
dans	S	dans
mon	Ds	mon
invention	Nc	invention
,	Fw	,
Le	Vvc	le
moyen	Nc	moyen
de	S	de
sortir	Vvn	sortir
de	S	de
notre	Ds	notre
affliction	Nc	affliction
.	Fs	.
Si	Rg	si
faut-il	Vvc	faut-il
se	Pp	il
résoudre	Vvn	résoudre
;	Fw	;
et	Cc	et
quoi	Pt	quoi
qu'	Cs	que
il	Pp	il
en	Pp	en
advienne	Vvc	advenir
;	Fw	;
Je	Vvc	je
suivrai	Vvc	suivre
ma	Ds	mon
prudence	Nc	prudence
à	S	à
faute	Nc	faute
de	S	de
la	Da	le
tienne	Ps	tien
:	Fw	:
Allons	Vvc	aller
chez	S	chez
ce	Dd	ce
Rosandre	Nc	rosandre
afin	S	afin
d'	S	de
exécuter	Vvn	exécuter
,	Fw	,
Ce	Vvc	ce
qu'	Cs	que
en	S	en
cet	Dd	ce
accident	Nc	accident
je	Pp	je
viens	Vvc	venir
de	S	de
projeter	Vvn	projeter
.	Fs	.
Qu'	Pt	que
importe	Vvc	importer
à	S	à
mon	Ds	mon
esprit	Nc	esprit
si	Cs	si
Rosandre	Nc	rosandre
s'	Pp	se
offense	Vvc	offenser
,	Fw	,
De	Vvc	de
me	Pp	je
revoir	Vvn	revoir
chez	S	chez
lui	Pp	il
nonobstant	Rg	nonobstant
sa	Ds	son
défense	Nc	défense
!	Fs	!
Bannissons	Vvc	bannir
le	Da	le
respect	Nc	respect
,	Fw	,
je	Pp	je
n'	Rp	ne
en	Pp	en
dois	Vvc	devoir
point	Rg	point
avoir	Vun	avoir
;	Fw	;
Philante	Ga	philante
est	Vuc	être
à	S	à
Paris	Nc	pari
;	Fw	;
il	Pp	il
faut	Vvc	faillir|falloir
que	Cs	que
j'	Pp	je
aille	Vvc	aller
voir	Vvn	voir
.	Fs	.
Pour	S	pour
me	Pp	je
pâmer	Vvn	pâmer
de	S	de
joie	Nc	joie
,	Fw	,
avec	S	avec
combien	Rg	combien
d'	S	de
adresse	Nc	adresse
Sauront	Vvc	savoir
le	Da	le
mal	Nc	mal
traiter	Vvn	traiter
les	Da	le
yeux	Nc	œil
de	S	de
ma	Ds	mon
Maîtresse	Nc	maîtresse
.	Fs	.
Je	Pp	je
verrai	Vvc	voir
ces	Dd	ce
beaux	Ag	beau
yeux	Nc	œil
aider	Vvn	aider
à	S	à
mon	Ds	mon
dessein	Nc	dessein
;	Fw	;
Et	Vvc	et
porter	Vvn	porter
à	S	à
Philante	Ga	philante
un	Dn	un
glaçon	Nc	glaçon
dans	S	dans
le	Da	le
sein	Nc	sein
.	Fs	.
Je	Pp	je
verrai	Vvc	voir
ce	Dd	ce
rival	Nc	rival
me	Pp	je
céder	Vvn	céder
une	Dn	un
palme	Nc	palme
;	Fw	;
Et	Vvc	et
quand	Cs	quand
il	Pp	il
se	Pp	il
perdra	Vvc	perdre
je	Pp	je
serai	Vuc	être
dans	S	dans
le	Da	le
calme	Nc	calme
.	Fs	.
Je	Pp	je
verrai	Vvc	voir
le	Da	le
dépit	Nc	dépit
lutter	Vvn	luter|lutter
contre	S	contre
l'	Da	le
Amour	Nc	amour
;	Fw	;
Certes	Ge	certes
de	S	de
tous	Di	tout
les	Da	le
miens	Ps	mien
voici	S	voici
le	Da	le
plus	Rg	plus
beau	Ag	beau
jour	Nc	jour
;	Fw	;
Mais	Vvc	mais
sans	S	sans
perdre	Vvn	perdre
le	Da	le
temps	Nc	temps
,	Fw	,
allons	Vvc	aller
voir	Vvn	voir
notre	Ds	notre
gloire	Nc	gloire
;	Fw	;
Et	Vvc	et
recueillir	Vvn	recueillir
les	Da	le
fruits	Nc	fruit
d'	S	de
une	Dn	un
belle	Ag	beau
victoire	Nc	victoire
.	Fs	.
Enfin	Rg	enfin
ce	Dd	ce
serviteur	Nc	serviteur
si	Rg	si
longtemps	Rg	longtemps
attendu	Ge	attendre
,	Fw	,
A	Vvc	a
dessein	Nc	dessein
de	S	de
se	Pp	il
rendre	Vvn	rendre
,	Fw	,
à	S	à
Paris	Nc	pari
s'	Pp	se
est	Vuc	être
rendu	Ge	rendre
.	Fs	.
Et	Cc	et
le	Da	le
voici	S	voici
venir	Vvn	venir
;	Fw	;
que	Cs	que
cet	Dd	ce
oeil	Nc	œil
se	Pp	il
prépare	Vvc	préparer
,	Fw	,
À	Nc	à
darder	Vvn	darder
contre	S	contre
lui	Pp	il
ce	Pd	ce
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
de	S	de
plus	Rg	plus
rare	Ag	rare
;	Fw	;
Qu'	Vvc	qu'
il	Pp	il
agisse	Vvc	agir
en	S	en
éclair	Nc	éclair
;	Fw	;
et	Cc	et
qu'	Cs	que
au	S+Da	à+le
premier	Ag	premier
moment	Nc	moment
,	Fw	,
D'	Nc	d'
un	Dn	un
esprit	Nc	esprit
libertin	Nc	libertin
il	Pp	il
se	Pp	il
fasse	Vvc	faire
un	Dn	un
amant	Nc	amant
.	Fs	.
Philante	Ag	philante
est	Vuc	être
arrivé	Ge	arriver
?	Fs	?
Doriste	Nc	doriste
vous	Pp	vous
l'	Pp	il
amène	Vvc	amener
.	Fs	.
Je	Pp	je
vais	Vvc	aller
le	Pp	il
recevoir	Vvn	recevoir
.	Fs	.
N'	Rp	ne
en	Pp	en
prenez	Vvc	prendre
pas	Rg	pas
la	Da	le
peine	Nc	peine
.	Fs	.
Est	Vuc	être
-ce	Vvc	-ce
lui	Pp	il
que	Cs	que
je	Pp	je
vois	Vvc	voir
?	Fs	?
Lui	Pp	il
même	Ag	même
.	Fs	.
Bienvenu	Nc	bienvenu
,	Fw	,
Soit	Vvc	savoir
dans	S	dans
les	Da	le
bras	Nc	bras
d'	S	de
un	Dn	un
père	Nc	père
,	Fw	,
un	Dn	un
enfant	Nc	enfant
